Date,Open,High,Low,Close,Adj Close,Volume
2013-11-05,8.011360,8.847730,7.843180,8.772730,8.772730,69671677
2013-11-06,8.750000,8.831820,8.311360,8.372730,8.372730,59598616
2013-11-07,8.313640,8.931820,8.238640,8.586360,8.586360,57845665
2013-11-08,8.454550,9.345450,8.329550,8.961360,8.961360,77542621
2013-11-11,8.909090,8.959090,8.561360,8.613640,8.613640,45774111
2013-11-12,8.638640,8.929550,8.443180,8.693180,8.693180,46669308
2013-11-13,8.663640,9.356820,8.613640,8.843180,8.843180,68727234
2013-11-14,8.750000,9.543180,8.704550,9.390910,9.390910,77050992
2013-11-15,9.352270,9.681820,9.265910,9.295450,9.295450,67107124
2013-11-18,9.445450,9.759090,9.286360,9.468180,9.468180,53546539
2013-11-19,9.545450,9.861360,9.445450,9.631820,9.631820,57441076
2013-11-20,9.652270,9.700000,9.284090,9.529550,9.529550,54957663
2013-11-21,9.450000,9.697730,9.325000,9.488640,9.488640,42924944
2013-11-22,9.534090,9.629550,9.090910,9.268180,9.268180,42269841
2013-11-25,9.268180,9.268180,8.888640,8.954550,8.954550,41141632
2013-11-26,8.863640,9.209090,8.829550,8.975000,8.975000,36685453
2013-11-27,8.881820,9.631820,8.881820,9.404550,9.404550,61310264
2013-11-28,9.427270,9.727270,9.363640,9.484090,9.484090,48875556
2013-11-29,9.415910,9.890910,9.409090,9.761360,9.761360,64498452
2013-12-02,9.318180,9.363640,8.786360,8.786360,8.786360,77936069
2013-12-03,8.159090,8.563640,7.906820,8.431820,8.431820,77574301
2013-12-04,8.409090,8.625000,8.070450,8.088640,8.088640,52850758
2013-12-05,8.000000,8.125000,7.295450,7.381820,7.381820,111656424
2013-12-06,7.415910,7.702270,7.336360,7.568180,7.568180,61029250
2013-12-09,7.602270,8.036360,7.522730,7.947730,7.947730,64293024
2013-12-10,7.959090,8.095450,7.852270,7.936360,7.936360,43563296
2013-12-11,8.018180,8.729550,8.018180,8.729550,8.729550,113538053
2013-12-12,8.636360,9.359090,8.613640,9.045450,9.045450,97753669
2013-12-13,8.979550,9.359090,8.840910,9.000000,9.000000,69319580
2013-12-16,8.886360,9.318180,8.886360,9.109090,9.109090,57099548
2013-12-17,9.093180,9.170450,8.431820,8.590910,8.590910,62347916
2013-12-18,8.609090,8.720450,8.140910,8.670450,8.670450,45546767
2013-12-19,8.670450,8.670450,8.670450,8.670450,8.670450,0
2013-12-20,8.670450,8.670450,8.670450,8.670450,8.670450,0
2013-12-23,8.670450,8.670450,8.670450,8.670450,8.670450,0
2013-12-24,8.670450,8.670450,8.670450,8.670450,8.670450,0
2013-12-25,8.670450,8.670450,8.670450,8.670450,8.670450,0
2013-12-26,9.045450,9.495450,8.754550,9.045450,9.045450,79697534
2013-12-27,8.863640,9.472730,8.818180,9.093180,9.093180,57021378
2013-12-30,9.079550,9.388640,8.963640,9.013640,9.013640,55329010
2013-12-31,8.975000,9.375000,8.752270,9.272730,9.272730,74731703
2014-01-02,9.290910,10.200000,9.252270,10.200000,10.200000,104477384
2014-01-03,10.568200,10.727300,10.295500,10.477300,10.477300,97784667
2014-01-06,10.522700,10.965900,10.243200,10.277300,10.277300,90431339
2014-01-07,10.184100,10.597700,9.772730,10.454500,10.454500,75209763
2014-01-08,10.686400,11.500000,10.640900,11.500000,11.500000,105412010
2014-01-09,11.520400,11.815900,10.915900,10.950000,10.950000,97600567
2014-01-10,10.881800,11.513600,10.750000,10.950000,10.950000,77065089
2014-01-13,10.954500,11.343200,10.790900,11.202300,11.202300,68115995
2014-01-14,11.147700,11.363600,10.806800,11.320400,11.320400,54818091
2014-01-15,11.250000,11.709100,11.109100,11.709100,11.709100,66900794
2014-01-16,11.861400,11.943200,10.597700,10.659100,10.659100,101436949
2014-01-17,10.750000,11.704500,10.454500,11.638600,11.638600,97689209
2014-01-20,11.495500,11.522700,10.845500,11.138600,11.138600,63171390
2014-01-21,10.934100,11.477300,10.909100,11.318200,11.318200,56368822
2014-01-22,11.229600,11.590900,10.859100,11.225000,11.225000,70730356
2014-01-23,11.250000,12.347700,11.240900,12.347700,12.347700,138040206
2014-01-24,12.263600,12.320400,11.972700,12.154500,12.154500,78483742
2014-01-27,11.954500,12.613600,11.768200,11.852300,11.852300,85935344
2014-01-28,11.727300,11.895400,11.272700,11.613600,11.613600,60933818
2014-01-29,11.727300,11.952300,11.386400,11.886400,11.886400,69590048
2014-01-30,11.750000,12.181800,11.472700,11.681800,11.681800,58253338
2014-02-07,11.579500,11.936400,11.313600,11.893200,11.893200,40876744
2014-02-10,11.981800,12.118200,11.538600,11.775000,11.775000,50465008
2014-02-11,11.729600,12.327300,11.318200,11.702300,11.702300,61179659
2014-02-12,11.477300,11.818200,11.113600,11.347700,11.347700,60816826
2014-02-13,11.318200,11.438600,10.559100,10.602300,10.602300,73763659
2014-02-14,10.486400,10.788600,10.250000,10.654500,10.654500,54780339
2014-02-17,10.704500,10.984100,10.513600,10.909100,10.909100,61207300
2014-02-18,10.856800,11.134100,10.681800,10.856800,10.856800,47734460
2014-02-19,10.886400,10.990900,10.459100,10.654500,10.654500,37195026
2014-02-20,10.609100,10.609100,10.154500,10.204500,10.204500,56141030
2014-02-21,10.113600,10.565900,10.113600,10.520400,10.520400,43891606
2014-02-24,10.568200,11.500000,10.513600,11.306800,11.306800,100428464
2014-02-25,11.250000,11.806800,10.788600,10.861400,10.861400,86374156
2014-02-26,10.750000,11.522700,10.227300,11.475000,11.475000,81840251
2014-02-27,11.859100,11.950000,11.138600,11.227300,11.227300,83233757
2014-02-28,11.227300,11.227300,11.227300,11.227300,11.227300,0
2014-03-03,11.227300,11.227300,11.227300,11.227300,11.227300,0
2014-03-04,11.386400,11.531800,10.593200,10.659100,10.659100,74942679
2014-03-05,10.693200,10.811400,10.409100,10.488600,10.488600,46261842
2014-03-06,10.454500,10.477300,9.477270,10.045500,10.045500,79570753
2014-03-07,9.954550,10.220500,9.534090,9.706820,9.706820,64748064
2014-03-10,9.550000,9.840910,9.422730,9.806820,9.806820,58355664
2014-03-11,9.677270,9.897730,9.493180,9.706820,9.706820,38893514
2014-03-12,9.656820,10.677300,9.636360,10.436400,10.436400,106833025
2014-03-13,10.375000,10.720500,10.318200,10.586400,10.586400,45385476
2014-03-14,10.659100,10.659100,10.227300,10.261400,10.261400,36975246
2014-03-17,10.225000,10.718200,10.225000,10.700000,10.700000,43521773
2014-03-18,10.693200,10.715900,10.452300,10.654500,10.654500,41534196
2014-03-19,10.659100,10.843200,10.568200,10.715900,10.715900,48115351
2014-03-20,10.656800,10.670500,9.772730,9.952270,9.952270,46179848
2014-03-21,9.859090,9.886360,9.290910,9.836360,9.836360,52768747
2014-03-24,9.090910,9.431820,9.090910,9.270450,9.270450,74584114
2014-03-25,9.177270,9.409090,8.954550,9.136360,9.136360,55087688
2014-03-26,9.150000,9.431820,9.150000,9.295450,9.295450,42480803
2014-03-27,9.304550,9.415910,8.722730,8.893180,8.893180,43065748
2014-03-28,8.906820,8.993180,8.113640,8.363640,8.363640,62385418
2014-03-31,8.338640,8.545450,8.218180,8.488640,8.488640,40157704
2014-04-01,8.525000,8.700000,8.438640,8.593180,8.593180,30471698
2014-04-02,8.668180,8.754550,8.202270,8.565910,8.565910,39767253
2014-04-03,8.590910,8.750000,8.468180,8.593180,8.593180,35580635
2014-04-04,8.488640,8.754550,8.352270,8.686360,8.686360,34879068
2014-04-08,8.336360,8.625000,8.168180,8.536360,8.536360,47536535
2014-04-09,8.636360,8.954550,8.636360,8.840910,8.840910,45619103
2014-04-10,8.931820,8.940910,8.718180,8.745450,8.745450,52069556
2014-04-11,8.545450,8.838640,8.381820,8.759090,8.759090,37057746
2014-04-14,8.772730,9.063640,8.738640,8.768180,8.768180,34891094
2014-04-15,8.727270,8.965910,8.715910,8.863640,8.863640,29899712
2014-04-16,8.875000,8.938640,8.681820,8.813640,8.813640,22931876
2014-04-17,8.818180,9.018180,8.772730,8.863640,8.863640,27264318
2014-04-18,8.784090,9.009090,8.770450,8.859090,8.859090,23419422
2014-04-21,8.750000,9.000000,8.704550,8.840910,8.840910,28429416
2014-04-22,8.863640,8.934090,8.136360,8.179550,8.179550,64117152
2014-04-23,8.136360,8.250000,7.684090,7.870450,7.870450,54593189
2014-04-24,7.897730,8.636360,7.729550,8.425000,8.425000,61883734
2014-04-25,8.318180,8.395450,7.950000,8.045450,8.045450,46203238
2014-04-28,7.954550,8.250000,7.859090,7.940910,7.940910,50242509
2014-04-29,7.965910,8.125000,7.829550,8.022730,8.022730,37416258
2014-04-30,8.045450,8.204550,8.002270,8.086360,8.086360,30460597
2014-05-05,8.113640,8.252270,7.981820,8.236360,8.236360,32159560
2014-05-06,8.250000,8.681820,8.186360,8.461360,8.461360,63261004
2014-05-07,8.409090,8.568180,8.313640,8.331820,8.331820,32224157
2014-05-08,8.250000,8.420450,8.243180,8.284090,8.284090,20960144
2014-05-09,8.311360,8.359090,7.818180,7.850000,7.850000,49654154
2014-05-12,7.900000,8.102270,7.840910,8.034090,8.034090,24931416
2014-05-13,8.102270,8.793180,8.056820,8.340910,8.340910,56288008
2014-05-14,8.272730,8.454550,8.211360,8.384090,8.384090,23005118
2014-05-15,8.409090,8.575000,8.318180,8.397730,8.397730,33944024
2014-05-16,8.356820,8.454550,7.977270,8.161360,8.161360,35277968
2014-05-19,8.454550,8.590910,8.240910,8.422730,8.422730,47473184
2014-05-20,8.568180,8.936360,8.550000,8.795450,8.795450,80806524
2014-05-21,8.750000,8.884090,8.638640,8.836360,8.836360,34445184
2014-05-22,8.890910,9.411360,8.886360,9.147730,9.147730,70737876
2014-05-23,9.136360,9.545450,8.988640,9.522730,9.522730,64976969
2014-05-26,9.602270,9.659090,9.363640,9.522730,9.522730,50585203
2014-05-27,9.518180,9.536360,9.261360,9.315910,9.315910,37917849
2014-05-28,9.284090,9.600000,9.284090,9.513640,9.513640,34745449
2014-05-29,9.518180,9.536360,9.025000,9.102270,9.102270,46845150
2014-05-30,9.093180,9.377270,9.000000,9.295450,9.295450,27476372
2014-06-03,9.254550,9.497730,9.254550,9.354550,9.354550,30388151
2014-06-04,9.418180,9.700000,9.320450,9.661360,9.661360,50269424
2014-06-05,9.784090,10.425000,9.700000,10.372700,10.372700,73323373
2014-06-06,10.295500,10.522700,10.090900,10.284100,10.284100,56720730
2014-06-09,10.268200,10.386400,10.002300,10.168200,10.168200,35199886
2014-06-10,10.181800,10.627300,10.150000,10.409100,10.409100,50816352
2014-06-11,10.386400,11.136400,10.272700,10.572700,10.572700,64677994
2014-06-12,10.625000,10.997700,10.529500,10.875000,10.875000,50867934
2014-06-13,10.863600,10.952300,10.686400,10.863600,10.863600,31174876
2014-06-16,11.047700,11.181800,10.788600,10.884100,10.884100,36439146
2014-06-17,10.886400,11.088600,10.570400,10.977300,10.977300,39285510
2014-06-18,10.977300,11.043200,10.447700,10.456800,10.456800,39136002
2014-06-19,10.450000,10.636400,9.950000,10.272700,10.272700,46461043
2014-06-20,10.181800,10.295500,9.500000,9.809090,9.809090,65633735
2014-06-23,9.659090,10.352300,9.593180,10.309100,10.309100,49927504
2014-06-24,10.022700,10.429600,10.022700,10.200000,10.200000,40223194
2014-06-25,10.181800,10.315900,9.750000,10.045500,10.045500,37783865
2014-06-26,9.986360,10.290900,9.936360,10.222700,10.222700,40653048
2014-06-27,10.159100,10.227300,9.875000,9.945450,9.945450,58040052
2014-06-30,9.884090,10.102300,9.477270,9.977270,9.977270,53121583
2014-07-01,9.918180,10.297700,9.904550,10.245500,10.245500,47463790
2014-07-02,10.218200,10.595500,10.218200,10.363600,10.363600,41680184
2014-07-03,10.363600,10.409100,10.115900,10.222700,10.222700,26215891
2014-07-04,10.227300,10.409100,9.977270,10.022700,10.022700,31231922
2014-07-07,9.956820,9.956820,9.725000,9.772730,9.772730,38156518
2014-07-08,9.784090,10.056800,9.665910,10.047700,10.047700,30435755
2014-07-09,10.000000,10.193200,9.693180,9.734090,9.734090,40488426
2014-07-10,9.720450,9.722730,9.436360,9.511360,9.511360,42721268
2014-07-11,9.477270,9.604550,8.904550,9.125000,9.125000,76411808
2014-07-14,8.934090,9.272730,8.522730,9.272730,9.272730,90518186
2014-07-15,9.193180,9.365910,9.125000,9.136360,9.136360,40771702
2014-07-16,8.704550,8.818180,8.222730,8.245450,8.245450,147925488
2014-07-17,7.909090,8.188640,7.420450,7.420450,7.420450,191258395
2014-07-18,7.420450,7.420450,7.420450,7.420450,7.420450,0
2014-07-21,7.568180,8.154550,7.500000,8.002270,8.002270,151438140
2014-07-22,8.009090,8.227270,7.795450,8.084090,8.084090,73216084
2014-07-23,8.084090,8.647730,7.888640,8.365910,8.365910,90783004
2014-07-24,8.363640,8.531820,8.181820,8.256820,8.256820,52744622
2014-07-25,8.336360,8.518180,8.256820,8.361360,8.361360,41794553
2014-07-28,8.361360,8.361360,8.361360,8.361360,8.361360,0
2014-07-29,8.361360,8.361360,8.361360,8.361360,8.361360,0
2014-07-30,8.361360,8.361360,8.361360,8.361360,8.361360,0
2014-07-31,8.361360,8.361360,8.361360,8.361360,8.361360,0
2014-08-01,8.361360,8.361360,8.361360,8.361360,8.361360,0
2014-08-04,8.361360,8.361360,8.361360,8.361360,8.361360,0
2014-08-05,8.361360,8.361360,8.361360,8.361360,8.361360,0
2014-08-06,8.361360,8.361360,8.361360,8.361360,8.361360,0
2014-08-07,8.361360,8.361360,8.361360,8.361360,8.361360,0
2014-08-08,9.197730,9.197730,8.843180,9.000000,9.000000,123350269
2014-08-11,9.022730,9.295450,9.002270,9.238640,9.238640,72977775
2014-08-12,9.245450,9.272730,9.100000,9.136360,9.136360,38223222
2014-08-13,9.181820,9.247730,8.790910,8.931820,8.931820,49915158
2014-08-14,8.931820,9.061360,8.790910,8.893180,8.893180,36237969
2014-08-15,8.800000,8.920450,8.718180,8.840910,8.840910,31267302
2014-08-18,8.845450,9.052270,8.768180,9.052270,9.052270,59829180
2014-08-19,9.250000,9.370450,9.095450,9.159090,9.159090,71422556
2014-08-20,9.181820,9.181820,8.977270,9.011360,9.011360,36589142
2014-08-21,9.011360,9.011360,9.011360,9.011360,9.011360,0
2014-08-22,9.011360,9.011360,9.011360,9.011360,9.011360,0
2014-08-25,8.700000,8.909090,8.331820,8.565910,8.565910,109683966
2014-08-26,8.568180,8.588640,8.215910,8.227270,8.227270,60248980
2014-08-27,8.231820,8.609090,8.231820,8.593180,8.593180,56858327
2014-08-28,8.586360,8.629550,8.395450,8.440910,8.440910,32636204
2014-08-29,8.443180,8.500000,8.343180,8.443180,8.443180,20449097
2014-09-01,8.465910,8.563640,8.434090,8.545450,8.545450,30850622
2014-09-02,8.538640,9.177270,8.497730,8.950000,8.950000,71849826
2014-09-03,8.861360,9.059090,8.818180,8.906820,8.906820,59555725
2014-09-04,8.997730,9.134090,8.900000,9.045450,9.045450,60299325
2014-09-05,9.047730,9.077270,8.795450,8.886360,8.886360,51337220
2014-09-09,8.909090,8.950000,8.752270,8.840910,8.840910,28317463
2014-09-10,8.795450,8.977270,8.772730,8.904550,8.904550,35822081
2014-09-11,8.961360,9.147730,8.890910,8.954550,8.954550,52829229
2014-09-12,8.954550,8.986360,8.750000,8.890910,8.890910,32015716
2014-09-15,8.784090,8.786360,8.536360,8.668180,8.668180,59354948
2014-09-16,8.640910,8.761360,8.454550,8.479550,8.479550,37997841
2014-09-17,8.479550,8.611360,8.459090,8.602270,8.602270,26546414
2014-09-18,8.579550,8.681820,8.545450,8.636360,8.636360,20174321
2014-09-19,8.606820,8.609090,8.279550,8.450000,8.450000,49166308
2014-09-22,8.443180,8.695450,8.363640,8.488640,8.488640,34914097
2014-09-23,8.565910,8.681820,8.504550,8.545450,8.545450,25102418
2014-09-24,8.545450,8.681820,8.477270,8.597730,8.597730,34892255
2014-09-25,8.597730,8.634090,8.413640,8.447730,8.447730,35502051
2014-09-26,8.450000,8.602270,8.431820,8.497730,8.497730,26547897
2014-09-29,8.497730,8.602270,8.497730,8.556820,8.556820,31062970
2014-09-30,8.579550,8.590910,8.409090,8.497730,8.497730,36938576
2014-10-08,8.497730,8.515910,8.352270,8.468180,8.468180,32557034
2014-10-09,8.468180,8.809090,8.468180,8.793180,8.793180,69509616
2014-10-10,8.809090,8.815910,8.665910,8.668180,8.668180,40855505
2014-10-13,8.629550,8.631820,8.343180,8.452270,8.452270,33926279
2014-10-14,8.447730,8.529550,8.375000,8.420450,8.420450,32351317
2014-10-15,8.409090,8.561360,8.395450,8.550000,8.550000,34189522
2014-10-16,8.479550,8.538640,8.347730,8.365910,8.365910,28545682
2014-10-17,8.345450,8.406820,8.068180,8.097730,8.097730,40140140
2014-10-20,8.106820,8.288640,8.106820,8.190910,8.190910,22175507
2014-10-21,8.215910,8.284090,8.170450,8.186360,8.186360,14400320
2014-10-22,8.190910,8.247730,8.002270,8.031820,8.031820,28691740
2014-10-23,7.959090,7.995450,7.570450,7.727270,7.727270,43742917
2014-10-24,7.659090,7.870450,7.525000,7.615910,7.615910,40405996
2014-10-27,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-10-28,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-10-29,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-10-30,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-10-31,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-11-03,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-11-04,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-11-05,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-11-06,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-11-07,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-11-10,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-11-11,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-11-12,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-11-13,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-11-14,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-11-17,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-11-18,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-11-19,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-11-20,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-11-21,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-11-24,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-11-25,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-11-26,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-11-27,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-11-28,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-12-01,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-12-02,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-12-03,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-12-04,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-12-05,7.615910,7.615910,7.615910,7.615910,7.615910,0
2014-12-08,8.377270,8.377270,7.920450,8.377270,8.377270,121264810
2014-12-09,8.636360,9.000000,8.386360,8.415910,8.415910,197365705
2014-12-10,8.447730,8.877270,8.447730,8.659090,8.659090,134020885
2014-12-11,8.525000,8.893180,8.452270,8.472730,8.472730,79061642
2014-12-12,8.488640,8.634090,8.111360,8.259090,8.259090,91476040
2014-12-15,8.179550,8.497730,7.909090,8.190910,8.190910,98256875
2014-12-16,8.206820,8.409090,8.150000,8.238640,8.238640,57978774
2014-12-17,8.147730,8.186360,7.959090,8.136360,8.136360,74050834
2014-12-18,8.113640,8.238640,7.954550,7.970450,7.970450,59713064
2014-12-19,7.884090,8.070450,7.554550,7.606820,7.606820,75315469
2014-12-22,7.272730,7.386360,6.845450,6.845450,6.845450,110557300
2014-12-23,6.409090,7.113640,6.409090,6.643180,6.643180,111941861
2014-12-24,6.640910,6.929550,6.640910,6.852270,6.852270,76921412
2014-12-25,6.865910,7.538640,6.865910,7.297730,7.297730,80426892
2014-12-26,7.304550,7.415910,7.127270,7.259090,7.259090,38951744
2014-12-29,7.156820,7.156820,6.552270,6.872730,6.872730,84302332
2014-12-30,6.845450,7.327270,6.718180,7.302270,7.302270,75968433
2014-12-31,7.222730,7.720450,7.170450,7.372730,7.372730,85068086
2015-01-05,7.600000,8.109090,7.568180,8.045450,8.045450,143523648
2015-01-06,8.045450,8.636360,7.993180,8.502270,8.502270,127348267
2015-01-07,8.422730,8.602270,8.118180,8.181820,8.181820,84848918
2015-01-08,8.181820,8.977270,8.181820,8.720450,8.720450,139216427
2015-01-09,8.625000,9.222730,8.493180,8.995450,8.995450,120788461
2015-01-12,9.111360,9.895450,9.104550,9.768180,9.768180,191694800
2015-01-13,9.727270,9.854550,9.454550,9.615910,9.615910,99234595
2015-01-14,9.727270,10.106800,9.561360,9.702270,9.702270,76866786
2015-01-15,9.684090,10.109100,9.684090,10.109100,10.109100,87281339
2015-01-16,10.454500,11.120500,10.454500,11.120500,11.120500,86408084
2015-01-19,11.136400,11.931800,10.511400,11.522700,11.522700,190738566
2015-01-20,11.365900,12.159100,11.068200,11.952300,11.952300,133525489
2015-01-21,11.363600,11.772700,10.909100,11.411400,11.411400,161766000
2015-01-22,11.363600,11.840900,11.327300,11.545500,11.545500,92547677
2015-01-23,11.702300,11.747700,11.227300,11.263600,11.263600,78915122
2015-01-26,11.375000,12.390900,11.375000,12.390900,12.390900,108867383
2015-01-27,12.545500,12.863600,12.250000,12.584100,12.584100,80024036
2015-01-28,12.613600,12.725000,11.772700,11.804600,11.804600,91393117
2015-01-29,11.772700,12.136400,11.363600,11.556800,11.556800,81690686
2015-01-30,11.556800,11.670500,10.952300,11.000000,11.000000,87898875
2015-02-02,11.022700,11.863600,10.911400,11.363600,11.363600,117938599
2015-02-03,11.588600,12.500000,11.454500,12.113600,12.113600,141078687
2015-02-04,12.159100,12.772700,12.159100,12.236400,12.236400,115658281
2015-02-05,12.352300,13.459100,11.977300,13.459100,13.459100,197132505
2015-02-06,13.636400,13.884100,13.193200,13.318200,13.318200,111499674
2015-02-09,13.318200,14.159100,12.613600,13.040900,13.040900,96638489
2015-02-10,12.727300,14.345500,12.625000,14.345500,14.345500,95251504
2015-02-11,14.363600,15.779500,14.363600,15.779500,15.779500,139510501
2015-02-12,15.931800,16.181801,15.463600,15.943200,15.943200,90373914
2015-02-13,15.995500,17.538601,15.995500,17.538601,17.538601,79326839
2015-02-16,17.981800,19.293200,17.772699,19.293200,19.293200,95324200
2015-02-17,20.000000,21.090900,18.836399,20.500000,20.500000,145790731
2015-02-25,19.995399,20.113600,18.450001,18.450001,18.450001,112759860
2015-02-26,17.954500,18.777300,17.536400,18.709101,18.709101,155589474
2015-02-27,18.654600,18.811399,17.950001,18.159100,18.159100,123968552
2015-03-02,17.954500,18.952299,17.954500,18.270500,18.270500,164272024
2015-03-03,17.911400,18.222700,17.247700,17.270500,17.270500,158558589
2015-03-04,17.284100,17.836399,17.284100,17.431801,17.431801,104900277
2015-03-05,17.404600,18.500000,17.275000,18.154600,18.154600,134745560
2015-03-06,18.331800,18.450001,16.936399,17.165899,17.165899,115137277
2015-03-09,16.977301,18.129601,16.775000,17.886400,17.886400,86363917
2015-03-10,18.404600,19.674999,18.131800,19.674999,19.674999,98947222
2015-03-11,19.924999,20.563601,18.590900,18.590900,18.590900,140836749
2015-03-12,18.393200,19.202299,17.572701,19.109100,19.109100,133240444
2015-03-13,18.750000,19.538601,18.500000,18.795500,18.795500,79800292
2015-03-16,18.709101,20.674999,18.706800,20.543200,20.543200,149422170
2015-03-17,20.363600,20.590900,19.359100,19.990900,19.990900,108713053
2015-03-18,20.068199,21.834101,19.674999,20.977301,20.977301,107122572
2015-03-19,20.797701,21.511400,20.340900,20.488600,20.488600,79646692
2015-03-20,20.363600,21.134100,20.229500,20.454500,20.454500,82244021
2015-03-23,20.447701,20.906799,20.113600,20.618200,20.618200,90381166
2015-03-24,21.363600,22.679600,20.684099,22.679600,22.679600,182618106
2015-03-25,22.609100,22.613600,21.734100,21.815901,21.815901,123510552
2015-03-26,21.443199,21.454500,19.634100,19.634100,19.634100,169092876
2015-03-27,19.661400,20.681801,19.661400,20.679600,20.679600,94926357
2015-03-30,20.679600,20.679600,20.679600,20.679600,20.679600,0
2015-03-31,21.113600,22.686399,21.109100,21.299999,21.299999,109102101
2015-04-01,21.299999,21.299999,21.299999,21.299999,21.299999,0
2015-04-02,21.375000,22.427299,20.390900,21.002300,21.002300,120968162
2015-04-03,20.463600,20.631800,19.095400,20.088600,20.088600,127945844
2015-04-07,20.000000,20.450001,19.586399,20.040899,20.040899,85719317
2015-04-08,20.040899,20.056801,18.700001,19.009100,19.009100,142919282
2015-04-09,19.072701,20.872700,18.590900,20.872700,20.872700,134060749
2015-04-10,20.679600,21.331800,20.011400,21.106800,21.106800,126954876
2015-04-13,21.477301,21.513599,20.909100,21.084101,21.084101,108794404
2015-04-14,21.084101,21.818199,20.227301,20.665899,20.665899,118799877
2015-04-15,21.477301,21.586399,19.022699,19.045500,19.045500,135209870
2015-04-16,18.372700,19.481800,18.106800,18.534100,18.534100,95277926
2015-04-17,18.670500,19.706800,18.265900,18.661400,18.661400,95267797
2015-04-20,18.634100,19.136400,18.181801,18.693199,18.693199,95712945
2015-04-21,18.913601,20.563601,18.913601,20.563601,20.563601,147390012
2015-04-22,20.995399,22.620399,20.636400,22.602301,22.602301,197219559
2015-04-23,22.752300,24.820400,22.752300,23.140900,23.140900,164114196
2015-04-24,22.745399,25.454500,22.502300,25.454500,25.454500,141476632
2015-04-27,27.045500,27.313601,25.011400,25.456800,25.456800,148962374
2015-04-28,25.456800,27.727301,24.443199,27.727301,27.727301,152625893
2015-04-29,27.056801,30.500000,26.479500,30.500000,30.500000,155027052
2015-04-30,31.363600,33.549999,29.318199,29.952299,29.952299,203060757
2015-05-04,29.545500,30.227301,27.727301,28.693199,28.693199,140785022
2015-05-05,28.693199,29.540899,27.727301,28.588600,28.588600,109230348
2015-05-06,29.318199,31.447701,28.863600,31.134100,31.134100,171266264
2015-05-07,30.454500,33.843201,30.181801,33.109100,33.109100,166510771
2015-05-08,33.109100,33.863602,31.638599,33.625000,33.625000,156431664
2015-05-11,34.000000,36.988602,32.909100,36.988602,36.988602,150608190
2015-05-12,37.918201,40.688599,37.840900,40.688599,40.688599,122131284
2015-05-13,42.400002,44.750000,41.044998,41.244999,41.244999,268976944
2015-05-14,39.500000,40.500000,37.119999,37.119999,37.119999,252358066
2015-05-15,35.490002,37.424999,34.150002,35.799999,35.799999,169786214
2015-05-18,36.000000,38.750000,35.849998,38.400002,38.400002,181575544
2015-05-19,39.000000,39.355000,36.090000,36.849998,36.849998,158173398
2015-05-20,37.005001,37.880001,35.455002,37.250000,37.250000,168197192
2015-05-21,36.750000,37.500000,35.889999,36.540001,36.540001,126373662
2015-05-22,36.555000,40.195000,36.555000,40.195000,40.195000,240172810
2015-05-25,38.500000,39.305000,37.650002,38.169998,38.169998,165303726
2015-05-26,35.000000,38.439999,35.000000,37.445000,37.445000,193933424
2015-05-27,38.000000,38.250000,35.400002,35.860001,35.860001,174942078
2015-05-28,35.099998,35.500000,32.299999,32.340000,32.340000,188982498
2015-05-29,32.334999,34.875000,32.189999,33.910000,33.910000,135713102
2015-06-01,33.400002,36.049999,33.115002,35.599998,35.599998,117097978
2015-06-02,36.099998,36.410000,34.849998,36.049999,36.049999,138101468
2015-06-03,36.055000,39.605000,35.215000,39.490002,39.490002,186924472
2015-06-04,38.744999,40.689999,35.974998,38.290001,38.290001,144958564
2015-06-05,39.494999,40.810001,37.830002,38.345001,38.345001,147396910
2015-06-08,37.200001,37.250000,34.509998,35.615002,35.615002,152079848
2015-06-09,34.474998,36.250000,33.764999,34.724998,34.724998,102353262
